"World Development Indicators",

"2017-08-02",

"Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"EAS","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.40677663584547","1.47115437649349","1.57344770909588","1.68622177665202","1.73901121641699","1.78910125793622","1.85663043201868","1.93891124678533","2.03661989280496","2.02414348068123","2.07154036882161","2.1179883841734","2.01541042331764","2.06696316350661","2.17579179186469","2.09916779155897","2.12316791556909","2.20757722614041","2.27278457135218","2.32383950881324","","",
"ECA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.37873552894272","1.52881588705635","1.80633608132052","1.78984714296623","2.04467553110699","2.02229075432524","2.07483201158896","2.10745422612517","2.02033893357846","1.99271046890484","1.97585368636099","1.97276637696945","1.97330535004351","2.31291308452697","2.51823693299279","2.45768531665696","2.43742607707462","2.49545228860697","2.67969678320552","2.65086155619446","","",
"ECS","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84189663996152","1.89057072777486","1.94894345287377","1.99440448752518","2.02240986749574","2.02640585570621","2.07996510776487","2.13057432859653","2.19432532540728","2.19754606391424","2.20544169204389","2.12108309345717","2.11869956292731","2.19599580360298","2.32436338337185","2.2997076913067","2.31346876950094","2.34157046328324","2.35313669866666","2.3368399758732","","",
"ECU","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.51711193698609","1.53681104157433","1.72958649732755","2.17760786537813","2.43395365838484","2.48264351653586","2.62948719836831","3.18639094744985","5.03810039927802","4.78797614247505","4.56307639838335","4.43356704908183","4.43069690952598","4.02994464509226","3.38841257476837","3.44274107561792","3.31778670882376","3.5220678614932","3.42850440850421","4.6529316670759","","",
"EGY","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8904806976131","2.27614083361611","2.82455194493976","2.95672624497676","3.13398220011752","3.30379285470106","3.42298698808903","3.5657742891729","3.3434955850216","3.22499407522418","3.07756330249904","2.95205056316938","2.90373781433113","2.79013593323521","2.95077185431026","2.92466537504344","3.04886253447604","3.38437029254786","3.4050531391184","3.48673054907778","","",
"EMU","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.99638712912244","2.0459559150713","2.09494382113419","2.14179304601216","2.16292514117067","2.16749435738482","2.1879910500692","2.25531587169333","2.33276280710699","2.3736970197454","2.39030757523707","2.2864560665519","2.27054531076737","2.31850362537506","2.43170888339847","2.42635939725432","2.44082261277621","2.46819995938766","2.44516986737042","2.4439201332343","","",
"ERI","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.35179628766945","2.29097672929939","2.42784249868671","2.63278292045143","3.00899136490057","2.84608250473277","2.56201983264096","2.38211865695661","2.21077539525046","1.90633991244908","1.87198253051549","1.8285203521317","1.80123648071292","1.75703722296337","1.90397914552083","1.81545540060192","1.65306742030579","1.59243628551103","1.63395323953302","1.81082917628413","","",
"ESP","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07108596588161","2.06265629744417","2.01936414699122","2.0348734836031","2.04658396765692","2.04729586999547","2.08583518161167","2.0814745939972","2.26026657415076","2.24776015143339","2.24318113606647","2.22726871392523","2.25883229573755","2.29210853581108","2.31164122570485","2.38249877548676","2.47729579837087","2.65423432681459","2.59311382092606","2.62989460949454","","",
"EST","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.646645283617229","0.764283238960597","0.670396920318175","0.758334068540662","1.11085191820323","1.18926544407394","1.03637641143381","1.10835754224341","1.14067973364817","1.23158828768451","1.15488287715291","1.31111807704291","1.20121583212904","1.25042027122866","1.44620063837331","1.26548133469457","1.12171754897919","1.24892984499925","1.34215457561132","1.35089830755129","","",
"ETH","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75551891496054","1.80523697636856","1.89249289346324","2.10055236196099","2.1131257349754","1.98155986686326","2.03176556549024","2.17917619528605","2.07900051210933","1.86095768967392","1.62137374099997","1.93734404247728","2.11884331109518","2.05937065065714","1.98777651464002","3.14467379479564","2.81254714155815","2.45875333419685","2.23856696166153","2.01674649977858","","",
"EUU","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79431975200697","1.83983784280479","1.88750177063358","1.93302014965721","1.94735100742029","1.95894711625248","2.01499490727658","2.06485237404753","2.14335989972791","2.15775315766164","2.17752789513757","2.08978458456486","2.09052597852301","2.14300916083531","2.25569266564062","2.22810284333469","2.24093662181231","2.25872990240388","2.23522408223762","2.22076351308","","",
"FCS","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.83046163534568","2.9657169493039","3.06773033073041","2.98010677134609","2.64799682286642","2.37453361348437","2.35327047774247","2.37535752534807","2.47972412341146","2.9020106086643","2.66203181864432","2.6758471762539","3.08682385645137","3.20347967695701","3.21823829337593","","",
"FIN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22267352910402","2.27959054313207","2.15171679861145","2.02346048711444","2.1044926061528","2.0745836072811","2.08139696171306","2.15066851812722","2.21896290238141","2.19225802279342","2.2075996156197","2.10213669975297","2.06162258732187","2.1003494370174","2.30677828077557","2.30658976966446","2.2579437212028","2.25739724482689","2.3426733958518","2.3900946668927","","",
"FJI","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.649946067932517","0.628701173159464","0.639420237211258","0.580269836690293","0.639214540139245","0.6331775142366","0.65330560484667","0.62707291669706","0.652070912090847","0.720080779522959","0.671705373900097","0.823679963843476","0.948177079399533","0.898323877951028","1.30404255218649","1.26269037417961","1.37859169460928","1.40163310737458","1.3605971085423","1.53429063019559","","",
"FRA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.05433615874963","2.06592795675868","2.03056229057896","2.02049565152071","2.02564980184046","2.01504810722535","2.03823636597154","2.07865409559836","2.30050329218967","2.32831756038974","2.33354897143397","2.35603692722053","2.33070041101123","2.40053264047596","2.53407049991684","2.518114377666","2.46018355449971","2.48254412046651","2.50244890700796","2.51500537379805","","",
"FRO","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"FSM","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.460789459970953","0.489658456633482","0.503434889316158","0.485672546663258","0.513457076929417","0.528420354656532","0.576515452842799","0.605456781614712","0.660661663851644","0.736313844830401","0.8007999994096","0.890118576757558","0.854687499790589","1.24674329442699","1.26741928372406","1.21966301358222","1.21878187675713","1.17923422758939","1.29431574332754","1.27316247226642","","",
"GAB","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22560254056022","2.11027809040033","1.81412772826334","2.51220919611345","2.30634744235114","1.73434485431042","1.94411099489128","2.01138603193315","2.01143955348198","1.89453815956834","1.64022245205018","1.64693012474531","1.59134153409823","1.45963659288485","1.87984109244292","0.929702902869826","1.01928219197687","0.921361886933774","1.05148121695389","1.08689069549383","","",
"GBR","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00280673604462","1.0849055420934","1.27506653711954","1.28929273530762","1.32242189564943","1.41734423705739","1.54490780897996","1.5279992061166","1.60254584923051","1.49647283331961","1.57702419591618","1.53666255901752","1.62165745212941","1.63074400734215","1.64705787205652","1.56535339952962","1.57328897515168","1.60820009656253","1.55860559381133","1.53662155102039","","",
"GEO","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.85762252532491","6.61675284587151","6.49852909081099","5.35205097199079","5.15343093784734","5.75872911180055","6.4279292743875","7.32296137061714","7.22793087039977","7.2238344733208","6.95032159171275","6.62256036780091","6.71769456506406","7.21322024826402","7.92396075727046","7.76165453658051","7.68156424619041","7.36050259738617","5.97124446217356","5.86392866229996","","",
"GHA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46335758821476","1.42612168840499","1.55991576689063","1.45880954718534","1.48710859239903","1.50003904932123","1.51387083214512","1.56417920148916","1.54333075446411","1.55834127057445","1.58390290289649","1.59215372439871","1.57055553853598","1.62763361623397","1.4980807279109","1.50514442218055","1.23189899428139","1.64937927300946","1.38404004692153","1.42840680532436","","",
"GIB","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"GIN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28683032989688","2.35998242589739","2.29905390798853","2.44434650909487","2.38201189407248","2.36022888812673","2.38291366960435","2.44924110317634","2.13280286295557","2.25779166704683","2.26662277779554","2.35486337969243","2.65989587442998","2.42242169747215","2.50201524556348","2.53537002193465","2.75383839542119","3.29239675278305","3.1149174393475","2.90855314894182","","",
"GMB","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21665223096646","2.47069671758417","2.1933226033651","2.34118750377427","2.31099700035044","2.37851585135505","2.15465388975366","2.34363087680847","2.09521316227857","1.83711596147902","2.06926097242976","2.27814875391796","2.35822006965474","2.41854230077622","2.36750607550079","2.31742375354579","2.50613324279574","2.45122050839132","2.30950547664569","2.29478824535501","","",
"GNB","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84008864039815","4.84326710923724","4.4702636424228","4.85467980492768","4.29667149083891","4.41984348309791","4.55535345351489","4.54779584995249","4.32299191147998","4.55791574735223","4.63267745614813","4.80614618716428","4.74032635578103","4.89200155380521","4.88982637831531","4.84876351898282","4.40913629793726","4.3700610430773","4.5144660226005","4.44801505314136","","",
"GNQ","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.49797511505463","1.70783308891445","0.932959178640894","1.22197560477443","0.836107392139631","0.566609371807219","0.447558432969631","0.93930466546127","0.702132029744157","1.0451906561353","0.716647005860633","0.661384613753314","0.607185732072589","0.516183427558844","0.859492187507923","0.782022727613707","0.695559019438961","0.674960172168474","0.771568017399717","0.871368597667118","","",
"GRC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.96395583131127","3.84329451886415","3.77727914003082","3.7928320169316","3.78507303016378","3.04005810988966","3.32405130912408","3.662040071933","3.46161563985037","3.39363128972955","3.73414681388902","3.54491108145745","3.73068390987946","3.90893915773971","2.97959809652048","2.96495871939203","3.07227874799875","2.95530959269703","3.12153024962621","3.0992278265124","","",
"GRD","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90042895397641","3.93615817707569","4.0962785729981","4.19352314461421","4.07596335937388","3.17767045430736","3.15585127264892","3.14898859289619","2.83879107236538","2.53458753908207","2.58521971499047","2.7848356306242","2.97812500151635","3.07174887738653","3.17131868163686","3.30607457309119","3.30928874157604","3.31063307496695","3.36996653216098","3.2702566167985","","",
"GRL","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"GTM","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.35072538591061","2.38147708851458","2.37148400634724","2.17242779420197","2.46446498344838","3.34553149589537","4.59324349817245","4.57968746871736","4.63334944186944","4.58440413016219","4.63755353292357","4.68274947438179","4.58777158035961","4.32904026805341","4.27077096591529","4.26292035317589","4.13069560951846","4.18159238028263","3.97439137603127","3.86757225542069","","",
"GUM","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"GUY","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.94243858783827","0.903814647488523","0.877779945940785","0.956534823517533","0.864275448310276","0.892498514849105","0.926891342208455","0.888492450312752","1.21858719341341","1.18010542453338","1.46783517542045","1.62426430482619","1.76766652843296","1.86699071551179","2.01928454992139","2.14236023286974","2.22560895978572","2.22567003688511","2.19999999942375","2.1281054086423","","",
"HIC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.36644259139357","3.46881935668513","3.64324505242216","3.84859795049458","3.89878438034374","3.99930405972035","4.21658072833274","4.41865857685534","4.43081259003141","4.33593970715839","4.36424936885131","4.33774120437954","4.29392639179692","4.25502537120791","4.54673611944422","4.49831290908681","4.42711614758425","4.53244221483932","4.54507940589522","4.59754593700565","","",
"HKG","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"HND","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.47159761018453","2.50177225582544","2.51130085970494","2.70799686999512","3.31079381725636","3.0332068165558","3.26038559059279","3.37663644605296","3.56124578273983","3.68167520901382","3.90868966651988","4.14347902016821","4.25479626968428","4.67580225146325","4.28643988910564","4.23541208589804","4.6511793045987","5.32620321706225","4.69310843195493","4.30484621032338","","",
"HPC","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85225994941474","3.00654960638095","2.98460726792467","3.07521787254319","3.04911083276687","2.67499218098686","2.79809345713496","2.92650787165603","2.9644716037629","3.05365698098267","2.96175366818017","3.04810702075424","3.10906413539297","3.39366576165212","3.56409072115442","3.63687756909204","3.44138586501367","3.55380293021291","3.48406567580049","3.51852437622302","","",
"HRV","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.913299186865079","0.870178463537623","0.899222804361031","0.853820372389126","0.916931546495321","1.06242295659666","1.19770964036454","1.23512121902787","1.10384051889363","1.24167866469872","0.96348251283081","0.96847916518141","0.965725124376391","1.16579765190688","1.17015027939295","1.18288891598673","1.54368204027569","1.43401856933287","1.4252456560571","1.41495416945901","","",
"HTI","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90385229354737","3.98962397357058","3.75705953195659","3.96050605440941","3.95500620896204","4.37870585262706","4.15869311658047","4.05517505494359","3.73169224786255","3.58224051772841","3.4689201641489","4.34418788525821","4.23042052654331","4.56648817879272","5.3059950998376","6.68405257782463","8.60855733973814","8.9029328556333","6.37825657548108","5.99613777217807","","",
"HUN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15874915038591","1.28668333536013","1.26199720987523","1.78499216692178","1.9908467234204","2.06531650590856","2.20722906241427","2.22380368673333","2.43508538206577","2.45726337282762","2.48147766741424","2.44879281120509","2.45870443175263","2.41393938809769","2.59071886178611","2.73299073407569","2.8101436056581","2.83055213872419","2.62144776577082","2.51769902082333","","",
"IBD","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50453277217987","2.57726424620946","2.68670130096364","2.79408083178059","2.80885299478073","2.84754386193663","2.92485150288943","2.88022666204819","2.90395857470796","2.80661194388742","2.88215441495988","2.78760820673949","2.66754951854329","2.69258169224707","2.86095939085321","2.75221119429551","2.69404949828762","2.7360742786253","2.76948420214392","2.76817452936446","","",
"IBT","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50343572527491","2.57728203621143","2.67529487780938","2.7829331946447","2.79258199804773","2.81137655562538","2.88959839961741","2.84708555575602","2.88369172336399","2.79347054394685","2.86762833501147","2.78076417899818","2.67597816954605","2.70332779476537","2.86948120090281","2.75899645774284","2.69917351166819","2.73427486648447","2.77360446923663","2.76972145051714","","",
"IDA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48615534075401","2.57755979385264","2.49284558533509","2.61011271256231","2.55354758578838","2.30940929681591","2.37969902215699","2.39581086611501","2.60826654986948","2.6099336241111","2.65819165087068","2.68348222212049","2.80374413595664","2.87353535135161","3.00200878852013","2.8587139681442","2.77769019639066","2.70751146393171","2.83330599771645","2.79073650759019","","",
"IDB","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09708975502379","2.28729009896649","2.27709897529394","2.47209125152178","2.41659500643738","2.21019353984991","2.28122258093756","2.14996613571709","2.5668269760298","2.46954248669561","2.61747024454494","2.59527694083236","2.81326484936813","2.59934888133854","2.69394758642314","2.46568128145111","2.4154085566297","2.23089208561882","2.51899521405422","2.44822493251562","","",
"IDN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24723530261405","1.25984328094361","1.24844547428634","1.34729491340952","1.44582249287886","1.2536498103035","1.2684165426453","1.38435298165161","1.51842311442297","1.43287714408803","1.98636965854878","1.99256471600423","1.97201619596092","1.80014731245656","1.80591002872791","1.70767125979386","1.68425025259239","1.75013381860501","1.77228822324369","1.77132385943557","","",
"IDX","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.77877121853511","2.79914435980644","2.65140679050247","2.70566016441298","2.65114233365624","2.38183548579197","2.45075441097574","2.57570333740057","2.63898009239562","2.72082470047376","2.69142342594418","2.76143136181361","2.79564390607466","3.12244462741639","3.25231592567026","3.27696200486375","3.17190122582033","3.23663065074569","3.18233615056288","3.17336134920731","","",
"IMN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IND","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96712001680604","2.89030306862871","3.17553443475586","3.19192707457749","2.89552881154068","3.15131345123789","3.41851405844839","3.37531059320442","3.31160708444559","3.19745782421393","3.14791700975686","3.13607065743862","3.12693043605608","3.17675150797651","3.15476633941917","3.118664001079","3.15577407258894","3.20516925208839","3.2422314856392","3.27785071165003","","",
"INX","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IRL","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76941753384003","1.807459092415","1.5526047580716","1.5239100734379","1.467136783228","1.56190635331212","1.68620506563672","1.68160270820023","1.64508476569084","1.7419650582124","1.74612781513366","1.77936052413529","1.84003238813173","2.12811159072483","2.6129656386916","2.65912360364157","2.61923858676466","2.69826302338933","2.67598750156116","2.6417124942902","","",
"IRN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0688122265271","1.91408025684202","2.05936082406771","2.26636780180731","2.52634029032665","2.61141516044084","2.82865485354525","3.20000811378894","3.06758260154306","3.64834938007879","3.73010128170476","3.37714483422899","3.42015552257084","3.84532464941948","4.75240017851534","5.33456760917576","4.64538922723703","4.29623423860165","3.75871907618932","4.05412015534107","","",
"IRQ","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38430516476982","1.56159915786935","1.3495220033862","1.08548304119927","1.12653814024953","0.988390367747146","1.19663538528843","0.997217757974795","0.827179899010617","1.98407815863755","2.20072418869356","2.20072419046621","","",
"ISL","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3183543197914","1.36725680902761","1.41942599085774","1.69646917768036","1.66201097979188","1.7300407839924","1.71701413188729","1.78101391079734","1.8430847405402","1.79283846641828","1.71027521914994","1.61519657196113","1.52747748669324","1.52906313770361","1.64126493141564","1.73942434800862","1.68101975724543","1.68922781335542","1.68691968134682","1.67945999083686","","",
"ISR","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20141652539103","2.0990077291734","2.24888757909979","2.48989485595482","2.36824325623802","2.50951159390921","2.74489278529642","2.5934382753276","2.70411594109851","2.71212932768032","2.87981011958321","2.67706246390309","2.80800042031501","2.76694202729812","2.82650849436172","2.66534936815488","2.70512966019113","2.8687147548925","3.03618223426287","3.05661227181489","","",
"ITA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07430453289105","2.10931503651089","2.18532342531495","2.25136933901756","2.24503403403854","2.20905872854442","2.140045211885","2.15306423987635","2.10139660971274","2.07954915501549","2.06292311417572","2.07489342826649","1.99384600938406","2.04919563713079","2.16623070742148","2.16323853352287","2.30581393531378","2.28894714092136","2.24986740085803","2.25526679653859","","",
"JAM","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.93981595314655","1.87089383110105","2.61603151149458","2.09936164550216","2.33037697822099","2.58886989558472","2.88821129727677","2.0684103416242","2.25395185188493","2.08071818248314","2.08246070313715","1.91093524093343","2.33698874833734","2.51062101526298","2.26435789837741","2.30677178973278","2.41634154920306","2.38335942514791","2.52561314411212","2.55294675744385","","",
"JOR","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13911483693963","3.46798725268065","3.85313518450444","4.00758128935401","4.36794129659419","5.01939428279857","5.11587966363182","4.87060398361707","4.70349569615953","4.36046218058851","4.12152494949679","3.59500300047479","3.3513279566664","3.34521959475333","2.8470439869048","2.49633658356745","2.48025218441385","2.49536495391178","2.35961434712785","2.25989391368594","","",
"JPN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17110059463667","1.14770334267635","1.25563205404652","1.35600943071872","1.43187258702464","1.44563250329354","1.44927896106194","1.48692594384602","1.57553422935044","1.56213788993361","1.52408310107817","1.59769532801297","1.53348964188841","1.60400484948332","1.76046763787641","1.71652778572407","1.7536001313151","1.75988440299734","1.7191575741972","1.67866239487475","","",
"KAZ","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6643448121761","1.58411768804538","1.66990256339579","1.73813398184538","2.08000809348866","2.04101882659792","1.50517014472354","1.68168574842673","1.68130666575245","1.65713754553783","1.5479714264299","1.42084095965233","1.40130251432698","1.38599445205741","1.48373332113421","1.89320392878672","1.78369692171776","1.9070938098827","2.109943589691","1.98803674327528","","",
"KEN","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28525582882764","2.48539543575384","2.51802729354345","2.49770145236545","2.52459328003754","2.51601305933377","2.55494299878635","2.59519998792029","2.51920147618333","2.49402464155414","2.51813845445112","2.61930667652221","2.4810965324906","2.4962815096153","2.52594282127916","2.55498042068827","2.6078946914415","2.16759492175257","2.22150058770772","2.21642520223087","","",
"KGZ","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.91190403630724","3.17476527240035","2.672034537719","3.3398767123161","3.0850921129116","2.6062608992596","2.8168861596036","3.28499210771936","3.37108927953099","3.29772125144795","3.44170867018267","3.45729349531281","3.34338750527651","2.94270261259969","3.00957356328288","2.94719549032787","2.47864907236096","2.77632487463391","2.79870171347257","2.84432463748729","","",
"KHM","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26317571604109","4.78376463555285","4.40440688827797","4.66611548294641","4.41483777617329","4.52510850163044","4.39852481036747","4.42530045141245","4.32668190873235","4.03985883175029","4.22300090579372","3.24406481623149","2.42406083790861","4.44301824117542","5.04270040759964","4.51202978129178","4.30157265955553","4.73586767170116","4.5352335108423","4.42459653889816","","",
"KIR","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.422579579799679","0.406131135783065","0.374262286147455","0.338055322527605","0.372960016962692","0.538999357863978","0.511173788792039","0.539211635488488","0.511766485759955","0.499807424896979","0.59810431508499","1.56733115167332","2.25783401262407","1.91760372644658","1.87711349784501","1.79312001691949","1.8535550847109","2.06118478553837","1.92192339623102","1.9219233956265","","",
"KNA","Health expenditure private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64406176450888","2.89362910764732","2.68414231980548","2.56080180619567","2.93678582538042","2.74306545446622","2.70965843886194","2.75972288754582","2.86117672204272","2.85862727291656","2.87858645740516","3.12233265366325","3.13720997543318","3.88323594460355","2.80897687401132","2.96795898843085","3.62045624026021","3.41204588384538","3.95202336901515","2.93576029741767","","",
